ID,MONTHS_BALANCE,STATUS
5002170,-11,X
5002170,-12,C
5002170,-13,X
5002170,-14,X
5002170,-15,C
5002170,-16,X
5002170,-17,C
5002170,-18,0
5002170,-19,C
5002170,-20,C
5002170,-21,C
5002170,-22,0
5002170,-23,0
5002171,0,1
5002171,-1,1
5002171,-2,0
5002171,-3,X
5002171,-4,0
5002171,-5,0
5002171,-6,0
5002171,-7,C
5002171,-8,0
5002171,-9,C
5002171,-10,0
5002171,-11,X
5002171,-12,C
5002171,-13,0
5002171,-14,C
5002171,-15,2
5002171,-16,0
5002171,-17,C
5002171,-18,0
5002171,-19,1
5002171,-20,0
5002171,-21,1
5002171,-22,0
5002172,0,0
5002172,-1,0
5002172,-2,C
5002172,-3,C
5002172,-4,X
5002172,-5,C
5002172,-6,C
5002172,-7,C
5002172,-8,0
5002172,-9,C
5002172,-10,C
5002172,-11,X
5002172,-12,C
5002172,-13,0
5002172,-14,C
5002172,-15,C
5002172,-16,C
5002172,-17,1
5002172,-18,0
5002172,-19,0
5002173,0,0
5002173,-1,C
5002173,-2,C
5002173,-3,C
5002173,-4,X
5002173,-5,C
5002173,-6,C
5002173,-7,C
5002173,-8,C
5002173,-9,X
5002173,-10,0
5002173,-11,1
5002173,-12,C
5002173,-13,C
5002173,-14,C
5002173,-15,0
5002173,-16,C
5002173,-17,C
5002173,-18,C
5002173,-19,0
5002173,-20,X
5002174,0,1
5002174,-1,0
5002174,-2,1
5002174,-3,C
5002174,-4,C
5002174,-5,0
5002174,-6,C
5002174,-7,C
5002174,-8,0
5002174,-9,C
5002174,-10,0
5002174,-11,X
5002174,-12,C
5002174,-13,C
5002174,-14,C
5002174,-15,0
5002174,-16,1
5002174,-17,C
5002174,-18,0
5002174,-19,0
5002175,0,C
5002175,-1,1
5002175,-2,C
5002175,-3,0
5002175,-4,C
5002175,-5,C
5002175,-6,0
5002175,-7,X
5002175,-8,C
5002175,-9,C
5002175,-10,1
5002175,-11,C
5002175,-12,C
5002175,-13,0
5002175,-14,C
5002175,-15,0
5002175,-16,C
5002175,-17,C
5002175,-18,0
5002176,0,C
5002176,-1,0
5002176,-2,X
5002176,-3,C
5002176,-4,0
5002176,-5,C
5002176,-6,0
5002176,-7,C
5002176,-8,C
5002176,-9,C
5002176,-10,0
5002176,-11,C
5002176,-12,C
5002176,-13,C
5002176,-14,0
5002176,-15,C
5002176,-16,C
5002176,-17,C
5002176,-18,1
5002176,-19,0
5002176,-20,1
5002176,-21,X
5002177,0,C
5002177,-1,C
5002177,-2,C
5002177,-3,0
5002177,-4,X
5002177,-5,0
5002177,-6,C
5002177,-7,1
5002177,-8,C
5002177,-9,0
5002177,-10,C
5002177,-11,X
5002177,-12,0
5002177,-13,0
5002178,0,1
5002178,-1,0
5002178,-2,0
5002178,-3,X
5002178,-4,C
5002178,-5,C
5002178,-6,0
5002178,-7,C
5002178,-8,X
5002178,-9,C
5002178,-10,0
5002178,-11,C
5002178,-12,0
5002178,-13,C
5002178,-14,C
5002178,-15,C
5002178,-16,0
5002178,-17,0
5002178,-18,1
5002178,-19,C
5002178,-20,X
5002178,-21,C
5002178,-22,X
5002179,0,X
5002179,-1,C
5002179,-2,0
5002179,-3,X
5002179,-4,X
5002179,-5,C
5002179,-6,1
5002179,-7,0
5002179,-8,0
5002179,-9,X
5002179,-10,0
5002179,-11,0
5002179,-12,1
5002179,-13,1
5002179,-14,C
5002179,-15,C
5002179,-16,0
5002180,0,C
5002180,-1,X
5002180,-2,C
5002180,-3,0
5002180,-4,0
5002180,-5,1
5002180,-6,C
5002180,-7,X
5002180,-8,X
5002180,-9,0
5002180,-10,X
5002180,-11,0
5002180,-12,C
5002180,-13,1
5002180,-14,0
5002180,-15,0
5002181,0,0
5002181,-1,0
5002181,-2,C
5002181,-3,C
5002181,-4,C
5002181,-5,1
5002181,-6,C
5002181,-7,C
5002181,-8,0
5002181,-9,C
5002181,-10,X
5002181,-11,C
5002181,-12,C
5002181,-13,C
5002181,-14,0
5002181,-15,C
5002181,-16,1
5002182,0,0
5002182,-1,0
5002182,-2,4
5002182,-3,C
5002182,-4,0
5002182,-5,C
5002182,-6,0
5002182,-7,0
5002182,-8,C
5002182,-9,0
5002182,-10,0
5002182,-11,2
5002182,-12,0
5002182,-13,C
5002182,-14,C
5002182,-15,0
5002182,-16,C
5002182,-17,X
5002182,-18,0
5002182,-19,0
5002182,-20,C
5002182,-21,C
5002182,-22,2
5002183,0,C
5002183,-1,C
5002183,-2,C
5002183,-3,0
5002183,-4,0
5002183,-5,C
5002183,-6,C
5002183,-7,0
5002183,-8,0
5002183,-9,C
5002183,-10,C
5002183,-11,X
5002183,-12,0
5002183,-13,0
5002184,0,C
5002184,-1,C
5002184,-2,C
5002184,-3,X
5002184,-4,X
5002184,-5,0
5002184,-6,C
5002184,-7,C
5002184,-8,0
5002184,-9,C
5002184,-10,1
5002184,-11,C
5002184,-12,C
5002184,-13,0
5002184,-14,C
5002184,-15,C
5002184,-16,X
5002184,-17,1
5002184,-18,C
5002184,-19,X
5002184,-20,C
5002184,-21,1
5002185,0,X
5002185,-1,0
5002185,-2,C
5002185,-3,0
5002185,-4,C
5002185,-5,C
5002185,-6,C
5002185,-7,0
5002185,-8,C
5002185,-9,0
5002185,-10,C
5002185,-11,C
5002186,0,C
5002186,-1,C
5002186,-2,C
5002186,-3,0
5002186,-4,X
5002186,-5,C
5002186,-6,X
5002186,-7,0
5002186,-8,C
5002186,-9,C
5002186,-10,C
5002186,-11,C
5002186,-12,1
5002186,-13,0
5002186,-14,C
5002186,-15,X
5002186,-16,C
5002186,-17,0
5002186,-18,C
5002186,-19,C
5002186,-20,0
5002186,-21,C
5002187,0,2
5002187,-1,0
5002187,-2,C
5002187,-3,X
5002187,-4,C
5002187,-5,C
5002187,-6,C
5002187,-7,0
5002187,-8,0
5002187,-9,0
5002187,-10,1
5002187,-11,5
5002187,-12,3
5002188,0,X
5002188,-1,0
5002188,-2,C
5002188,-3,1
5002188,-4,C
5002188,-5,X
5002188,-6,0
5002188,-7,0
5002188,-8,1
5002188,-9,C
5002188,-10,C
5002188,-11,C
5002188,-12,C
5002188,-13,C
5002188,-14,0
5002188,-15,C
5002188,-16,1
5002188,-17,C
5002188,-18,X
5002188,-19,X
5002188,-20,0
5002188,-21,C
5002188,-22,X
5002188,-23,X
5002189,0,C
5002189,-1,C
5002189,-2,C
5002189,-3,0
5002189,-4,0
5002189,-5,X
5002189,-6,0
5002189,-7,C
5002189,-8,C
5002189,-9,C
5002189,-10,C
5002189,-11,C
5002189,-12,0
5002189,-13,C
5002189,-14,C
5002189,-15,C
5002189,-16,X
5002190,0,X
5002190,-1,0
5002190,-2,0
5002190,-3,0
5002190,-4,0
5002190,-5,C
5002190,-6,C
5002190,-7,C
5002190,-8,C
5002190,-9,C
5002190,-10,0
5002190,-11,0
5002190,-12,0
5002190,-13,C
5002190,-14,X
5002190,-15,0
5002191,0,C
5002191,-1,1
5002191,-2,C
5002191,-3,C
5002191,-4,1
5002191,-5,0
5002191,-6,0
5002191,-7,C
5002191,-8,0
5002191,-9,C
5002191,-10,X
5002191,-11,X
5002191,-12,C
5002191,-13,C
5002191,-14,0
5002191,-15,0
5002191,-16,C
5002192,0,X
5002192,-1,C
5002192,-2,0
5002192,-3,0
5002192,-4,C
5002192,-5,0
5002192,-6,0
5002192,-7,0
5002192,-8,0
5002192,-9,X
5002192,-10,C
5002192,-11,0
5002192,-12,0
5002193,0,C
5002193,-1,0
5002193,-2,C
5002193,-3,C
5002193,-4,C
5002193,-5,0
5002193,-6,0
5002193,-7,0
5002193,-8,0
5002193,-9,C
5002193,-10,X
5002193,-11,0
5002194,0,1
5002194,-1,X
5002194,-2,X
5002194,-3,0
5002194,-4,C
5002194,-5,0
5002194,-6,0
5002194,-7,0
5002194,-8,C
5002194,-9,X
5002194,-10,0
5002194,-11,C
5002194,-12,C
5002194,-13,C
5002194,-14,C
5002194,-15,C
5002194,-16,C
5002194,-17,C
5002194,-18,C
5002194,-19,0
5002194,-20,C
5002194,-21,X
5002194,-22,C
5002194,-23,C
5002195,0,C
5002195,-1,0
5002195,-2,C
5002195,-3,0
5002195,-4,X
5002195,-5,X
5002195,-6,0
5002195,-7,C
5002195,-8,0
5002195,-9,1
5002195,-10,0
5002195,-11,0
5002195,-12,C
5002195,-13,C
5002195,-14,C
5002195,-15,C
5002195,-16,0
5002195,-17,1
5002195,-18,0
5002196,0,C
5002196,-1,C
5002196,-2,C
5002196,-3,0
5002196,-4,0
5002196,-5,X
5002196,-6,0
5002196,-7,C
5002196,-8,0
5002196,-9,C
5002196,-10,C
5002196,-11,0
5002196,-12,2
5002196,-13,X
5002196,-14,3
5002196,-15,0
5002197,0,C
5002197,-1,0
5002197,-2,0
5002197,-3,C
5002197,-4,C
5002197,-5,X
5002197,-6,0
5002197,-7,X
5002197,-8,C
5002197,-9,1
5002197,-10,0
5002197,-11,X
5002198,0,2
5002198,-1,C
5002198,-2,X
5002198,-3,C
5002198,-4,0
5002198,-5,0
5002198,-6,C
5002198,-7,0
5002198,-8,C
5002198,-9,X
5002198,-10,0
5002198,-11,3
5002199,0,0
5002199,-1,0
5002199,-2,0
5002199,-3,0
5002199,-4,C
5002199,-5,C
5002199,-6,0
5002199,-7,C
5002199,-8,0
5002199,-9,C
5002199,-10,C
5002199,-11,C
5002199,-12,C
5002199,-13,C
5002199,-14,C
5002199,-15,C
5002199,-16,C
5002199,-17,0
5002199,-18,0
5002199,-19,C
5002200,0,0
5002200,-1,C
5002200,-2,1
5002200,-3,0
5002200,-4,0
5002200,-5,2
5002200,-6,2
5002200,-7,0
5002200,-8,C
5002200,-9,0
5002200,-10,1
5002200,-11,1
5002200,-12,1
5002200,-13,0
5002200,-14,0
5002200,-15,X
5002200,-16,C
5002200,-17,0
5002200,-18,C
5002200,-19,0
5002200,-20,C
5002200,-21,1
5002200,-22,C
5002201,0,1
5002201,-1,C
5002201,-2,C
5002201,-3,C
5002201,-4,X
5002201,-5,C
5002201,-6,1
5002201,-7,C
5002201,-8,0
5002201,-9,C
5002201,-10,C
5002201,-11,0
5002201,-12,C
5002202,0,C
5002202,-1,C
5002202,-2,C
5002202,-3,C
5002202,-4,1
5002202,-5,C
5002202,-6,0
5002202,-7,C
5002202,-8,1
5002202,-9,C
5002202,-10,C
5002202,-11,0
5002202,-12,C
5002202,-13,X
5002202,-14,C
5002202,-15,C
5002203,0,C
5002203,-1,C
5002203,-2,0
5002203,-3,X
5002203,-4,0
5002203,-5,X
5002203,-6,0
5002203,-7,C
5002203,-8,0
5002203,-9,C
5002203,-10,X
5002203,-11,0
5002203,-12,C
5002203,-13,0
5002203,-14,C
5002203,-15,C
5002203,-16,C
5002203,-17,X
5002203,-18,0
5002203,-19,C
5002203,-20,0
5002203,-21,0
5002203,-22,1
5002203,-23,X
5002204,0,C
5002204,-1,0
5002204,-2,0
5002204,-3,0
5002204,-4,0
5002204,-5,C
5002204,-6,X
5002204,-7,X
5002204,-8,0
5002204,-9,C
5002204,-10,0
5002204,-11,0
5002204,-12,C
5002204,-13,0
5002205,0,C
5002205,-1,C
5002205,-2,0
5002205,-3,0
5002205,-4,X
5002205,-5,C
5002205,-6,C
5002205,-7,0
5002205,-8,0
5002205,-9,C
5002205,-10,0
5002205,-11,0
5002205,-12,C
5002205,-13,C
5002205,-14,C
5002206,0,C
5002206,-1,0
5002206,-2,C
5002206,-3,C
5002206,-4,C
5002206,-5,0
5002206,-6,C
5002206,-7,C
5002206,-8,0
5002206,-9,C
5002206,-10,1
5002206,-11,X
5002206,-12,C
5002206,-13,0
5002206,-14,C
5002206,-15,C
5002206,-16,0
5002206,-17,X
5002206,-18,C
5002207,0,X
5002207,-1,C
5002207,-2,C
5002207,-3,C
5002207,-4,1
5002207,-5,0
5002207,-6,0
5002207,-7,0
5002207,-8,X
5002207,-9,C
5002207,-10,X
5002207,-11,X
5002208,0,C
5002208,-1,X
5002208,-2,X
5002208,-3,X
5002208,-4,C
5002208,-5,0
5002208,-6,X
5002208,-7,C
5002208,-8,0
5002208,-9,C
5002208,-10,C
5002208,-11,X
5002208,-12,C
5002208,-13,C
5002208,-14,0
5002209,0,0
5002209,-1,C
5002209,-2,0
5002209,-3,4
5002209,-4,X
5002209,-5,0
5002209,-6,C
5002209,-7,C
5002209,-8,0
5002209,-9,0
5002209,-10,0
5002209,-11,0
5002209,-12,C
5002209,-13,C
5002209,-14,C
5002209,-15,C
5002209,-16,0
5002209,-17,X
5002209,-18,C
5002209,-19,X
5002209,-20,1
5002209,-21,2
5002209,-22,C
5002209,-23,C
5002210,0,C
5002210,-1,C
5002210,-2,0
5002210,-3,C
5002210,-4,C
5002210,-5,0
5002210,-6,C
5002210,-7,1
5002210,-8,C
5002210,-9,C
5002210,-10,C
5002210,-11,C
5002210,-12,0
5002210,-13,C
5002210,-14,C
5002210,-15,C
5002210,-16,0
5002210,-17,0
5002210,-18,C
5002211,0,C
5002211,-1,C
5002211,-2,0
5002211,-3,C
5002211,-4,C
5002211,-5,0
5002211,-6,C
5002211,-7,C
5002211,-8,C
5002211,-9,C
5002211,-10,C
5002211,-11,C
5002211,-12,1
5002211,-13,1
5002211,-14,X
5002211,-15,1
5002211,-16,0
5002211,-17,C
5002211,-18,X
5002211,-19,C
5002211,-20,C
5002211,-21,C
5002212,0,C
5002212,-1,0
5002212,-2,C
5002212,-3,0
5002212,-4,C
5002212,-5,0
5002212,-6,C
5002212,-7,C
5002212,-8,C
5002212,-9,X
5002212,-10,C
5002212,-11,X
5002212,-12,C
5002212,-13,C
5002212,-14,C
5002213,0,0
5002213,-1,C
5002213,-2,C
5002213,-3,X
5002213,-4,C
5002213,-5,0
5002213,-6,C
5002213,-7,0
5002213,-8,C
5002213,-9,0
5002213,-10,X
5002213,-11,0
5002213,-12,C
5002213,-13,C
5002213,-14,1
5002213,-15,C
5002213,-16,X
5002213,-17,0
5002213,-18,C
5002214,0,0
5002214,-1,C
5002214,-2,0
5002214,-3,C
5002214,-4,C
5002214,-5,0
5002214,-6,0
5002214,-7,0
5002214,-8,0
5002214,-9,1
5002214,-10,C
5002214,-11,X
5002214,-12,0
5002214,-13,C
5002214,-14,0
5002214,-15,2
5002214,-16,C
5002214,-17,1
5002214,-18,2
5002214,-19,0
5002214,-20,C
5002214,-21,1
5002215,0,C
5002215,-1,C
5002215,-2,C
5002215,-3,C
5002215,-4,0
5002215,-5,0
5002215,-6,0
5002215,-7,0
5002215,-8,0
5002215,-9,X
5002215,-10,0
5002215,-11,X
5002215,-12,0
5002215,-13,C
5002215,-14,0
5002215,-15,C
5002215,-16,C
5002215,-17,0
5002215,-18,X
5002215,-19,0
5002215,-20,C
5002215,-21,X
5002215,-22,X
5002215,-23,0
5002216,0,C
5002216,-1,C
5002216,-2,1
5002216,-3,2
5002216,-4,C
5002216,-5,C
5002216,-6,2
5002216,-7,0
5002216,-8,0
5002216,-9,C
5002216,-10,X
5002216,-11,C
5002216,-12,C
5002216,-13,0
5002216,-14,1
5002216,-15,C
5002216,-16,C
5002216,-17,C
5002216,-18,C
5002216,-19,1
5002217,0,C
5002217,-1,C
5002217,-2,C
5002217,-3,C
5002217,-4,0
5002217,-5,C
5002217,-6,C
5002217,-7,C
5002217,-8,C
5002217,-9,C
5002217,-10,C
5002217,-11,X
5002217,-12,X
5002217,-13,0
5002217,-14,0
5002218,0,1
5002218,-1,X
5002218,-2,X
5002218,-3,0
5002218,-4,1
5002218,-5,X
5002218,-6,0
5002218,-7,X
5002218,-8,C
5002218,-9,C
5002218,-10,C
5002218,-11,X
5002218,-12,C
5002218,-13,X
5002218,-14,C
5002218,-15,C
5002218,-16,C
5002218,-17,0
5002219,0,C
5002219,-1,C
5002219,-2,X
5002219,-3,C
5002219,-4,C
5002219,-5,C
5002219,-6,C
5002219,-7,C
5002219,-8,C
5002219,-9,C
5002219,-10,0
5002219,-11,C
5002219,-12,C
5002219,-13,X
5002219,-14,0
5002219,-15,0
5002219,-16,C
5002219,-17,1
5002219,-18,0
5002219,-19,0
5002219,-20,C
5002219,-21,C
5002220,0,1
5002220,-1,C
5002220,-2,0
5002220,-3,0
5002220,-4,0
5002220,-5,0
5002220,-6,0
5002220,-7,C
5002220,-8,C
5002220,-9,C
5002220,-10,0
5002220,-11,C
5002220,-12,C
5002220,-13,C
5002220,-14,X
5002220,-15,C
5002220,-16,C
5002221,0,C
5002221,-1,1
5002221,-2,0
5002221,-3,1
5002221,-4,0
5002221,-5,0
5002221,-6,C
5002221,-7,0
5002221,-8,X
5002221,-9,C
5002221,-10,C
5002221,-11,C
5002221,-12,X
5002221,-13,C
5002221,-14,0
5002221,-15,C
5002221,-16,C
5002221,-17,X
5002221,-18,0
5002221,-19,C
5002222,0,C
5002222,-1,C
5002222,-2,0
5002222,-3,X
5002222,-4,X
5002222,-5,C
5002222,-6,C
5002222,-7,0
5002222,-8,0
5002222,-9,X
5002222,-10,C
5002222,-11,0
5002222,-12,0
5002222,-13,C
5002222,-14,1
5002222,-15,0
5002222,-16,0
5002222,-17,C
5002222,-18,0
5002222,-19,0
5002223,0,0
5002223,-1,C
5002223,-2,0
5002223,-3,1
5002223,-4,0
5002223,-5,0
5002223,-6,C
5002223,-7,X
5002223,-8,0
5002223,-9,C
5002223,-10,0
5002223,-11,0
5002223,-12,X
5002223,-13,0
5002223,-14,0
5002223,-15,0
5002223,-16,X
5002223,-17,1
5002223,-18,0
5002223,-19,0
5002223,-20,C
5002223,-21,X
5002223,-22,0
5002223,-23,C
5002224,0,C
5002224,-1,X
5002224,-2,0
5002224,-3,0
5002224,-4,C
5002224,-5,C
5002224,-6,C
5002224,-7,C
5002224,-8,C
5002224,-9,1
5002224,-10,C
5002224,-11,X
5002224,-12,X
5002224,-13,C
5002224,-14,C
5002224,-15,C
5002224,-16,0
5002225,0,0
5002225,-1,X
5002225,-2,0
5002225,-3,0
5002225,-4,0
5002225,-5,0
5002225,-6,0
5002225,-7,C
5002225,-8,C
5002225,-9,4
5002225,-10,C
5002225,-11,1
5002225,-12,0
5002225,-13,C
5002225,-14,0
5002225,-15,C
5002225,-16,0
5002226,0,C
5002226,-1,X
5002226,-2,C
5002226,-3,0
5002226,-4,C
5002226,-5,1
5002226,-6,C
5002226,-7,C
5002226,-8,C
5002226,-9,X
5002226,-10,C
5002226,-11,C
5002226,-12,C
5002226,-13,1
5002226,-14,1
5002226,-15,C
5002226,-16,C
5002226,-17,0
5002226,-18,X
5002226,-19,1
5002226,-20,C
5002226,-21,C
5002226,-22,C
5002227,0,C
5002227,-1,C
5002227,-2,X
5002227,-3,X
5002227,-4,C
5002227,-5,0
5002227,-6,C
5002227,-7,C
5002227,-8,X
5002227,-9,C
5002227,-10,C
5002227,-11,X
5002227,-12,C
5002227,-13,0
5002227,-14,X
5002227,-15,0
5002227,-16,X
5002227,-17,C
5002228,0,0
5002228,-1,C
5002228,-2,0
5002228,-3,C
5002228,-4,0
5002228,-5,C
5002228,-6,0
5002228,-7,0
5002228,-8,C
5002228,-9,C
5002228,-10,C
5002228,-11,0
5002228,-12,X
5002228,-13,C
5002228,-14,C
5002229,0,0
5002229,-1,C
5002229,-2,0
5002229,-3,0
5002229,-4,0
5002229,-5,X
5002229,-6,C
5002229,-7,C
5002229,-8,X
5002229,-9,0
5002229,-10,C
5002229,-11,0
5002229,-12,0
5002229,-13,C
5002229,-14,C
5002229,-15,C
5002229,-16,0
5002229,-17,0
5002229,-18,0
5002229,-19,0
5002229,-20,C
5002230,0,C
5002230,-1,C
5002230,-2,C
5002230,-3,0
5002230,-4,X
5002230,-5,C
5002230,-6,C
5002230,-7,C
5002230,-8,X
5002230,-9,0
5002230,-10,C
5002230,-11,C
5002230,-12,C
5002230,-13,0
5002230,-14,0
5002230,-15,0
5002230,-16,0
5002231,0,C
5002231,-1,C
5002231,-2,C
5002231,-3,C
5002231,-4,C
5002231,-5,0
5002231,-6,C
5002231,-7,X
5002231,-8,0
5002231,-9,C
5002231,-10,C
5002231,-11,0
5002231,-12,0
5002232,0,0
5002232,-1,C
5002232,-2,C
5002232,-3,1
5002232,-4,C
5002232,-5,C
5002232,-6,0
5002232,-7,X
5002232,-8,0
5002232,-9,0
5002232,-10,C
5002232,-11,C
5002232,-12,0
5002232,-13,X
5002232,-14,C
5002232,-15,0
5002232,-16,C
5002233,0,C
5002233,-1,C
5002233,-2,C
5002233,-3,X
5002233,-4,X
5002233,-5,0
5002233,-6,0
5002233,-7,C
5002233,-8,C
5002233,-9,0
5002233,-10,C
5002233,-11,0
5002233,-12,1
5002233,-13,C
5002233,-14,0
5002234,0,C
5002234,-1,X
5002234,-2,0
5002234,-3,0
5002234,-4,C
5002234,-5,C
5002234,-6,C
5002234,-7,0
5002234,-8,X
5002234,-9,C
5002234,-10,C
5002234,-11,0
5002234,-12,0
5002234,-13,0
5002234,-14,C
5002234,-15,C
5002234,-16,0
5002234,-17,C
5002235,0,C
5002235,-1,X
5002235,-2,0
5002235,-3,1
5002235,-4,1
5002235,-5,0
5002235,-6,0
5002235,-7,C
5002235,-8,2
5002235,-9,1
5002235,-10,C
5002235,-11,C
5002235,-12,X
5002235,-13,C
5002235,-14,0
5002235,-15,C
5002235,-16,C
5002235,-17,C
5002235,-18,0
5002235,-19,0
5002235,-20,0
5002236,0,X
5002236,-1,0
5002236,-2,C
5002236,-3,C
5002236,-4,1
5002236,-5,0
5002236,-6,C
5002236,-7,0
5002236,-8,1
5002236,-9,C
5002236,-10,C
5002236,-11,2
5002237,0,0
5002237,-1,C
5002237,-2,X
5002237,-3,C
5002237,-4,C
5002237,-5,X
5002237,-6,0
5002237,-7,0
5002237,-8,0
5002237,-9,1
5002237,-10,C
5002237,-11,1
5002237,-12,C
5002237,-13,0
5002237,-14,X
5002238,0,C
5002238,-1,1
5002238,-2,0
5002238,-3,0
5002238,-4,C
5002238,-5,0
5002238,-6,C
5002238,-7,C
5002238,-8,C
5002238,-9,C
5002238,-10,1
5002238,-11,0
5002238,-12,0
5002238,-13,C
5002238,-14,0
5002239,0,X
5002239,-1,0
5002239,-2,C
5002239,-3,C
5002239,-4,C
5002239,-5,X
5002239,-6,C
5002239,-7,0
5002239,-8,C
5002239,-9,0
5002239,-10,0
5002239,-11,C
5002239,-12,C
5002239,-13,C
5002239,-14,1
5002239,-15,0
5002239,-16,C
5002239,-17,X
5002239,-18,0
5002239,-19,C
5002240,0,0
5002240,-1,C
5002240,-2,X
5002240,-3,0
5002240,-4,0
5002240,-5,X
5002240,-6,0
5002240,-7,X
5002240,-8,C
5002240,-9,0
5002240,-10,0
5002240,-11,C
5002240,-12,0
5002240,-13,C
5002240,-14,C
5002240,-15,X
5002240,-16,X
5002241,0,1
5002241,-1,C
5002241,-2,X
5002241,-3,C
5002241,-4,X
5002241,-5,C
5002241,-6,0
5002241,-7,C
5002241,-8,C
5002241,-9,0
5002241,-10,C
5002241,-11,0
5002242,0,0
5002242,-1,4
5002242,-2,C
5002242,-3,0
5002242,-4,C
5002242,-5,C
5002242,-6,0
5002242,-7,1
5002242,-8,X
5002242,-9,C
5002242,-10,X
5002242,-11,1
5002242,-12,1
5002242,-13,5
5002242,-14,1
5002242,-15,1
5002243,0,2
5002243,-1,1
5002243,-2,0
5002243,-3,X
5002243,-4,1
5002243,-5,C
5002243,-6,C
5002243,-7,C
5002243,-8,0
5002243,-9,C
5002243,-10,X
5002243,-11,4
5002243,-12,0
5002243,-13,1
5002243,-14,0
5002243,-15,C
5002243,-16,C
5002243,-17,1
5002243,-18,C
5002243,-19,0
5002243,-20,0
5002244,0,X
5002244,-1,C
5002244,-2,0
5002244,-3,0
5002244,-4,X
5002244,-5,C
5002244,-6,C
5002244,-7,C
5002244,-8,C
5002244,-9,C
5002244,-10,C
5002244,-11,C
5002244,-12,C
5002244,-13,C
5002244,-14,X
5002244,-15,X
5002244,-16,C
5002244,-17,X
5002245,0,0
5002245,-1,C
5002245,-2,X
5002245,-3,C
5002245,-4,0
5002245,-5,C
5002245,-6,0
5002245,-7,C
5002245,-8,C
5002245,-9,C
5002245,-10,0
5002245,-11,0
5002245,-12,1
5002245,-13,C
5002245,-14,X
5002245,-15,C
5002245,-16,C
5002245,-17,C
5002245,-18,0
5002245,-19,C
5002245,-20,0
5002245,-21,0
5002245,-22,0
5002246,0,0
5002246,-1,C
5002246,-2,C
5002246,-3,0
5002246,-4,0
5002246,-5,0
5002246,-6,C
5002246,-7,C
5002246,-8,C
5002246,-9,0
5002246,-10,C
5002246,-11,0
5002246,-12,C
5002246,-13,C
5002246,-14,X
5002246,-15,C
5002246,-16,1
5002246,-17,0
5002246,-18,C
5002246,-19,0
5002246,-20,1
5002247,0,C
5002247,-1,C
5002247,-2,5
5002247,-3,C
5002247,-4,C
5002247,-5,X
5002247,-6,0
5002247,-7,C
5002247,-8,0
5002247,-9,0
5002247,-10,2
5002247,-11,2
5002247,-12,1
5002247,-13,X
5002247,-14,0
5002247,-15,0
5002247,-16,1
5002248,0,0
5002248,-1,C
5002248,-2,C
5002248,-3,C
5002248,-4,C
5002248,-5,0
5002248,-6,1
5002248,-7,C
5002248,-8,X
5002248,-9,C
5002248,-10,0
5002248,-11,0
5002248,-12,C
5002248,-13,C
5002248,-14,X
5002248,-15,C
5002248,-16,0
5002248,-17,C
5002248,-18,0
5002248,-19,X
5002248,-20,0
5002248,-21,0
5002248,-22,C
5002248,-23,0
5002249,0,C
5002249,-1,0
5002249,-2,C
5002249,-3,C
5002249,-4,C
5002249,-5,C
5002249,-6,C
5002249,-7,C
5002249,-8,C
5002249,-9,0
5002249,-10,X
5002249,-11,0
5002249,-12,X
5002249,-13,0
5002250,0,C
5002250,-1,0
5002250,-2,C
5002250,-3,C
5002250,-4,0
5002250,-5,C
5002250,-6,0
5002250,-7,C
5002250,-8,0
5002250,-9,X
5002250,-10,C
5002250,-11,0
5002251,0,0
5002251,-1,0
5002251,-2,0
5002251,-3,2
5002251,-4,C
5002251,-5,0
5002251,-6,0
5002251,-7,1
5002251,-8,C
5002251,-9,C
5002251,-10,C
5002251,-11,0
5002251,-12,0
5002251,-13,C
5002252,0,C
5002252,-1,C
5002252,-2,0
5002252,-3,X
5002252,-4,0
5002252,-5,C
5002252,-6,C
5002252,-7,C
5002252,-8,X
5002252,-9,C
5002252,-10,0
5002252,-11,C
5002252,-12,1
5002252,-13,C
5002252,-14,0
5002252,-15,0
5002252,-16,C
5002252,-17,C
5002252,-18,C
5002252,-19,X
5002253,0,C
5002253,-1,C
5002253,-2,X
5002253,-3,C
5002253,-4,C
5002253,-5,C
5002253,-6,X
5002253,-7,X
5002253,-8,C
5002253,-9,0
5002253,-10,X
5002253,-11,C
5002253,-12,C
5002254,0,0
5002254,-1,0
5002254,-2,C
5002254,-3,0
5002254,-4,0
5002254,-5,0
5002254,-6,C
5002254,-7,C
5002254,-8,0
5002254,-9,C
5002254,-10,C
5002254,-11,0
5002254,-12,0
5002254,-13,X
5002254,-14,0
5002254,-15,C
5002254,-16,C
5002254,-17,C
5002254,-18,C
5002254,-19,C
5002254,-20,0
5002254,-21,0
5002254,-22,C
5002254,-23,C
5002255,0,C
5002255,-1,0
5002255,-2,C
5002255,-3,1
5002255,-4,0
5002255,-5,0
5002255,-6,C
5002255,-7,0
5002255,-8,0
5002255,-9,0
5002255,-10,X
5002255,-11,0
5002255,-12,0
5002255,-13,X
5002255,-14,C
5002255,-15,C
5002256,0,0
5002256,-1,0
5002256,-2,0
5002256,-3,0
5002256,-4,C
5002256,-5,C
5002256,-6,C
5002256,-7,C
5002256,-8,1
5002256,-9,1
5002256,-10,X
5002256,-11,C
5002256,-12,1
5002256,-13,C
5002256,-14,C
5002256,-15,0
5002256,-16,0
5002256,-17,X
5002257,0,X
5002257,-1,C
5002257,-2,C
5002257,-3,0
